,Barnesiella intestinihominis,Barnesiella viscericola,Coprobacter fastidiosus,Lactobacillus intestinalis,Lactobacillus murinus,Lactobacillus reuteri,Lactobacillus taiwanensis,Parabacteroides distasonis,Prevotella sp. Smarlab 121567
840,120.63390855271874,145.33424871416403,74.44135199661294,120.68782977400059,590.0076028467782,81.40340526932204,199.2046261904968,86.54406247411208,274.4008471730351
841,134.62825925669577,134.43290664195425,56.56200801972765,110.67278530854965,599.4006993115547,80.08474656613333,211.4902301393434,98.46506661080019,356.50991394133143
842,150.0,127.0,40.0,100.0,645.0,75.0,226.0,114.0,427.0
843,164.89522349932278,124.2411051331025,28.485851557443848,88.06331927878136,738.1267438198895,64.170241969298,240.5494172596968,131.33782514056227,467.2956703016704
844,177.97660178584516,125.36799889875023,22.120053069505033,75.65143671163113,852.10428288742,49.8769500276429,251.643136740743,148.47540416699806,481.82855082904496
845,188.03595171937064,129.0940082826035,20.095586602987403,63.90175789936359,950.7564976208942,35.46670201746012,255.4581065992175,163.36157412273354,480.78203282234455
846,193.8650901597026,134.1324602703227,21.605434224694797,53.95168844279302,997.907268438614,24.286075781175086,248.17127499119923,173.94517205119496,474.3395075217898
847,194.25583396664456,139.1966818475681,25.842578001431043,46.93863394273372,957.3804757588819,19.68164916121323,225.959590072767,178.17503499580835,472.68436616760135
848,188.0,143.0,32.0,44.0,793.0,25.0,185.0,174.0,486.0
849,174.2999218464267,143.79608746664567,38.41473142097407,46.53624019168533,508.8430314655213,41.36378796202067,128.52634080200485,161.34008106209322,514.3101554860262
850,154.0,138.0,40.0,57.0,270.0,61.0,88.0,148.0,517.0
851,129.4973357425189,123.42648393533504,33.153832867666075,77.03753374953754,231.92961346724758,76.00029138236017,91.88091972828157,141.46884261831173,458.54401363746484
852,107.75776659926075,105.3276649255642,23.63725819925258,104.0173392293076,350.5504522671011,86.81066335207358,128.39570908134516,140.08844284874783,364.4125064715786
853,96.88931415637217,90.81501345301129,19.552054431212802,134.23847509442385,531.8960649334042,95.96570364575021,175.71264389373616,139.91382165481005,275.3247460699032
854,105.0,87.0,29.0,164.0,682.0,106.0,212.0,137.0,232.0
855,135.37398660486696,97.88049891361693,55.595066730333905,188.8084161570264,729.5686770670519,117.84255117185054,221.40616830564113,129.5051439525981,259.0929581887112
856,172.0,115.0,85.0,201.0,694.0,126.0,212.0,124.0,317.0
857,197.8471608513717,128.8263131443239,102.04143594614798,194.46734029742564,613.0051747631965,124.98906441827866,195.78765564010754,127.20248279254194,359.83478408561234
858,211.10160481843343,137.97891308885906,106.15280019031867,172.4985009303331,506.85713145136265,115.7891186593751,176.6040729699208,138.00659921320715,380.8383968113033
859,213.7537213090061,143.11519079014988,100.4192157251506,140.7304145578833,391.4692311918123,100.99520103069237,156.24138403012816,153.35037920314056,383.03378147133026
860,207.79389973091077,144.89253720474073,87.92580554328242,104.80001383923721,282.75483511185917,83.20234983963357,136.49172086141817,170.17185270348725,369.4438813599504
861,195.21252949196838,143.96834328917598,71.75769263735268,70.34423143355575,196.62730433881717,65.00560339360173,119.14721550447928,185.40904965539204,343.0916397714213
862,178.0,141.0,55.0,43.0,149.0,49.0,106.0,196.0,307.0
863,158.22823843329755,136.60931154488142,40.21791403365788,27.24618761885572,150.36255860324354,37.29866543114485,98.42811688792432,199.68204486660733,264.5954545842686
864,138.29532305203688,131.2757351359859,27.89687477993971,22.9294040549086,189.50971817847181,30.087075319006598,96.15325070521851,197.38977013711522,220.91869304010697
865,120.68086988686484,125.44314123660334,18.00238569025384,28.738194494069198,249.81249213613108,27.068792760468998,98.48299648810435,190.85707288157624,181.41395412771948
866,107.86449496842832,119.55540031002359,10.499950216008596,43.361104122248065,314.6418938866673,27.94738085241579,104.7249492728036,181.81785017004273,151.52547660731065
867,102.3258143273741,114.05638281953651,5.355071808612315,65.48667812535578,367.3689368405269,32.42640269173073,114.18670409553812,172.00599907256722,136.69749923908483
868,106.54444399434902,109.389959228432,2.5332539194733394,93.80346168930292,391.36463440815567,40.209421375297545,126.17585599252965,163.15541665920216,142.37426078324646
869,123.0,106.0,2.0,127.0,370.0,51.0,140.0,157.0,174.0
870,152.47115248552552,104.24451451342574,3.693175015625359,162.7066134892648,296.90398848500143,63.97617365767002,154.48343973047258,154.7269517612671,232.97966190731148
871,188.9327880343311,104.13806781147625,7.4400899878813656,194.32072357254367,206.73732056608338,76.21386541993223,166.5173131016773,155.3366969943251,304.56101655419326
872,224.65884734037394,105.60936385281386,13.040417452324691,214.1815269111902,144.4186584046646,84.26347035335942,172.50946660764575,157.28296634674956,369.9525402474193
873,251.92327109761118,108.58710659610098,20.29382994451201,214.62822016655775,154.86666416216383,84.67538352452442,168.86774674240945,159.01949046611603,410.36270929376354
874,263.0,113.0,29.0,188.0,283.0,74.0,152.0,159.0,407.0
875,253.46507012973288,118.10502121717359,38.594460120944035,132.48577323648857,539.8966388347875,51.196825219765714,121.23558904296564,156.68034605655063,351.91143070453955
876,232.10289912194335,120.47224017628554,47.05618267589439,69.67328735546775,801.2717966039232,24.861806117427992,87.58994120792164,155.52486158621156,280.498187872341
877,211.0,116.0,52.0,27.0,909.0,6.0,65.0,160.0,239.0
878,199.38688341012588,102.38183063004033,51.86028724549363,23.74818712731299,756.9169553128027,2.494077780890964,63.294047769136796,172.68800409203305,259.79018628381294
879,195.07005048996106,84.49200928436706,48.34959083294309,46.57939795129512,446.7030872208868,9.737164799094424,75.86572224448457,188.63427418882748,319.7764287188795
880,193.0,69.0,44.0,74.0,132.0,20.0,92.0,201.0,382.0
881,189.12727672535652,61.177618741485176,40.83859162560028,88.8022061274886,0.5,27.01094684758991,103.04399175983333,204.48327147309544,417.06404039436984
882,183.40260954962227,60.70608918347349,38.872393153817114,90.92161049185134,0.5,30.328866880216825,108.59334484890908,199.92977950737148,425.81916045876443
883,176.77677338100838,65.86898692814202,37.603419670007995,84.57965257718607,0.5,30.97024615482601,110.30584074234551,189.7221152400141,416.67783832235426
884,170.200543127726,74.94988757766788,36.53368625953044,73.99777186759053,0.5,29.951570728362753,109.83926091526067,176.24286980820912,398.05255211430983
885,164.62469369798617,86.23236673422817,35.16520800774194,63.39740784716258,132.81671225559728,28.289326657772328,108.8513868427728,161.87463434914244,378.3557799638015
886,161.0,98.0,33.0,57.0,298.0,27.0,109.0,149.0,366.0
887,160.05747072420675,108.78324135859569,29.732714951946626,57.84514408952896,461.36028085543273,26.84536141888234,111.61142967051417,139.43885919011598,366.96192678091086
888,161.64904968995793,118.10005831936847,25.828556100361862,64.24506099648904,612.6277850308309,27.568320005821068,116.68619637170207,132.76030951741785,377.47522057988107
889,165.40691449883323,125.71529677310684,21.945364312310268,73.33012788094824,744.6140107795904,28.657069459109188,123.89336842940412,127.97074987198141,391.3377780990928
890,170.96324275241224,131.3938026105992,18.740980454856388,82.2307219029745,850.1304563551079,29.59980347703971,132.90201416946084,124.07657914388243,402.3474960407284
891,177.95021205227462,134.90042172263412,16.87324539506478,88.07722022263576,921.988620010779,29.884715757905646,143.38120191771264,120.0841962231967,404.30227110697
892,186.0,136.0,17.0,88.0,953.0,29.0,155.0,115.0,391.0
893,194.6058033407795,134.68015656487282,19.55925227031692,80.22462492180298,938.6440125153798,26.66316303243628,167.46862289144332,108.27518065532955,359.0326969264313
894,202.70489539424966,131.8196034649785,24.10967874103173,67.35740478145169,885.071745506378,23.50896420761002,180.66186966428262,101.14009353406823,316.1688461106003
895,209.09556862365875,128.5198259794306,29.990123080750926,53.099835899020945,801.1022048616668,20.401476008737227,194.49568554003798,95.2698852720603,272.97104928127453
896,212.5761154922548,125.88230938734256,36.53942895808104,41.15341459458554,695.5543964699185,18.204770919033948,208.8860157402293,92.3397025051501,240.00190816722102
897,211.94482846328583,125.00853896782789,43.096440041628554,35.219637188220304,577.2473262198055,17.782921421716193,223.74880548637665,94.0246918691819,227.8240244972071
898,206.0,127.0,49.0,39.0,455.0,20.0,239.0,102.0,247.0
899,194.1767233200828,132.54705830783908,53.6737944853042,54.74709696399987,337.33218760156666,25.353838303224386,254.2779676526015,117.145603373751,303.63876699484547
900,178.45729465896926,140.69560189479157,56.880877083659364,78.91791247029678,231.56671442513897,32.87730464522035,268.11076941561186,137.16079782779073,386.0345801629026
901,161.46081100653177,150.08039930917076,58.46914336468599,106.52052852296798,144.72716977374267,41.2370265059419,278.74888941044406,158.94970903977742,478.0280247758091
902,145.8063693526428,159.33621909928974,58.28648889800463,132.56302712609073,83.83714295040356,49.09963136534302,284.44281175851086,179.41646268736903,563.4596861052024
903,134.11306668717472,167.09782981346177,56.18080925323579,152.05349028374235,55.92022325814739,55.131746703377715,283.44302058122514,195.46518444822388,626.1701494227202
904,129.0,172.0,52.0,160.0,68.0,58.0,274.0,204.0,650.0
905,132.1780441196301,172.9880916852525,45.74094015883663,153.1110612962716,124.52723707835355,56.777965236147665,255.18339538703967,202.87851696077755,623.949272131224
906,141.72518522913256,170.24984080770705,37.996442553960456,134.89687126328715,219.66139679306622,52.16700239669377,229.3394971177144,193.7722707103243,557.655796200752
907,154.8111873502141,164.28357678388636,29.508303460505093,110.56805000910722,344.98911604336257,45.27541796749519,199.63375681818604,179.30627856883018,465.91685161548907
908,168.60581450458147,155.58762903031314,21.018319153604146,85.33521764179235,492.09703172846724,37.211518434408795,169.23162611461632,162.10555785648484,363.5297177823396
909,180.27883071394118,144.66032696351013,13.268285908391244,64.4089942694031,652.5717807476049,29.08361028329144,141.29855663316707,144.7951258934782,265.2916741082084
910,187.0,132.0,7.0,53.0,818.0,22.0,119.0,130.0,186.0
911,186.6485422183615,118.24284144803858,2.763065834224406,54.86896705804347,979.8284657410496,16.979335723079217,104.67757577154711,119.76104547411646,136.75393375888038
912,179.94150056021712,104.57650018281421,0.5,67.97707613359285,1128.944511650841,14.681632201825272,97.37757522532117,113.78251952539942,113.86054926306076
913,168.30537405065522,92.3264889712484,0.5,88.83562003310736,1256.0956107656332,15.677245838222222,95.32245756910514,111.18452734129713,109.92887928501364
914,153.16666171476416,82.81832058026258,0.5,113.95589156304615,1352.0292361216857,20.536533034254116,96.73468201068204,111.08717410925777,117.56795659721146
915,135.95186257763237,77.37750777677827,0.5,139.84918352986838,1407.492860755258,29.829850191905013,99.83670775783483,112.61056501672965,129.38681397212676
916,118.08747566434818,77.32956332771693,0.5341262530308004,163.0267887400333,1413.2339577026098,44.12755371315896,102.85099401834648,114.87480525116098,137.9944841822322
917,101.0,84.0,1.0,180.0,1360.0,64.0,104.0,117.0,136.0
918,86.16541495221487,97.65593336002566,0.9278381195937085,188.3243249998091,1248.3191077446143,88.69275436278679,101.96989126799903,118.41209285041917,118.92002572293977
919,75.25762125877469,114.33089017209852,0.5,189.73213096382662,1117.8419892773425,112.15221774537629,97.30165881722999,119.76038098848795,93.90175174870843
920,70.0,129.0,0.5,187.0,1018.0,127.0,91.0,122.0,71.0
921,71.5019635799462,137.84441496366156,0.5,182.5010089534185,985.7455986485406,127.79265754571621,84.21243094116183,125.90255188178683,58.28298830731115
922,78.41704969760794,141.86937740761536,0.5,176.9942136177386,1008.1156572954715,116.82653306889009,78.65774285575088,131.5055042748313,55.87251813234998
923,88.78482737571471,143.28615223254377,0.5,170.83516452375852,1059.6681513474377,98.33291582271352,76.19754573134816,138.66279123115413,61.90378684462737
924,100.64486563699599,144.30600433912912,0.5,164.37941220227657,1114.9610562110843,76.54309506037839,78.69344955553476,147.2283468027761,74.51199181365425
925,112.03673350418126,147.14019862805375,0.5,157.98250718409096,1148.5523472930568,55.68836003507657,88.00706431589168,157.05610504171779,91.83233040894149
926,121.0,154.0,0.5,152.0,1135.0,40.0,106.0,168.0,112.0
927,126.04648027936196,166.23312061762547,0.5,146.6591164533198,1057.8114520851418,32.61061942703027,133.3927855176261,179.7569168973795,133.15310989546032
928,127.57697402589781,181.73306169148884,0.5,141.67378343743786,936.2919906880403,32.258083662807984,166.34162546727762,191.3955456245575,153.44141716043154
929,126.46452705541859,197.529771694124,0.5,136.62960311825958,798.6963652948348,36.581573272663476,199.86164336964777,201.8275272399713,171.01759079914243
930,123.58218518373523,210.653199098065,0.5,131.11217766169023,673.2793253916661,43.22026882192711,228.96796274542947,209.96450280205812,184.0342998158216
931,119.80299422665871,218.1332923758457,0.5,124.70710923363528,588.2956204646746,49.813350875929174,248.6757071153159,214.71811336925526,190.6442132146979
932,116.0,217.0,0.5,117.0,572.0,54.0,254.0,215.0,189.0
933,113.0898930803838,205.3388433065773,0.5,107.76067338145045,642.2076670849658,54.01949437579234,241.71179735870422,210.22255830647288,178.15086840714383
934,112.16394308768969,185.4576350856886,0.5,97.49583781769512,774.9756392116274,50.51150265024835,215.60538490476821,201.80120211582746,160.73218359629413
935,114.35706440261094,160.71976099096014,0.5,86.89642300320325,935.9213874732231,44.71579108663258,181.23088079006084,191.65209980896063,140.27584995880295
936,120.80417140584089,134.48860667601832,0.5,76.65335863244398,1090.6623829629914,37.872125948209565,144.13840316645104,181.6914197667692,120.31377188602224
937,132.6401784780728,110.12755779448946,0.5,67.4575743998865,1204.816096774171,31.22027349824385,109.8780701858078,173.83533037015005,104.37785376930393
938,151.0,91.0,0.5,60.0,1244.0,26.0,84.0,170.0,96.0
939,176.1495029546584,79.70317282273191,0.865169761810551,54.75652335421177,1184.7189906861058,23.16788455128184,70.71835838089034,171.46859061746972,97.72489795744585
940,204.87836473445455,75.76973129909017,1.9223955094085714,51.34286529178161,1047.0276746876727,22.547757588050448,68.90350158031627,176.99223850472518,108.14836697291034
941,233.10721533413763,77.96618434203546,2.9680843249102935,49.159704868927435,861.8680848122726,23.680262380806198,76.08983347010903,184.68907352418617,124.87900936564574
942,256.7566847484568,85.0590408645284,3.798643290431951,47.607721141867174,660.1822538674787,26.106042200049462,89.81175792209977,192.67722553827244,145.52542745490427
943,271.74740297216124,95.81480977952972,4.210479488089777,46.08759316681871,472.9122146608636,29.365740316280597,107.6036788081197,199.0748244094038,167.6962235599383
944,274.0,109.0,4.0,44.0,331.0,33.0,127.0,202.0,189.0
945,261.3041664246552,123.24048386023956,3.126621603004509,41.28861255277334,255.8753970862516,36.5658874416676,145.6403326240491,200.75153825719286,207.31220226016114
946,238.92583523053992,136.59958737990686,2.2017998528477944,40.069069157078566,230.91921069614557,39.68616051158166,161.5851168244843,199.35084946696225,221.57564848877144
947,214.0,147.0,2.0,43.0,230.0,42.0,173.0,203.0,231.0
948,192.42782540582948,152.87857516371432,3.0857673192241926,51.871383256838605,231.25530315454927,43.24037347508074,178.71434421662093,215.4785689781757,235.17609332285016
949,175.17516048261467,154.72882232303408,5.183967182455132,64.99858905576227,229.89857426219217,43.51539561658315,180.2123702096926,234.87618652807004,235.21946584566172
950,161.97402535538995,153.558414932141,7.8095449859205015,79.82833551315562,225.41224641174378,43.02696788216672,179.64201338189065,257.85999552744124,232.62683017160856
951,152.55644014918965,150.37502644521655,10.47744612584798,93.80734074540328,217.2787526920189,41.97699172949105,179.15120913589078,281.0971388540478,228.89489890386463
952,146.6544249890482,146.18633031644234,12.70261599846525,104.38232286888987,204.98052619183267,40.567368616215624,180.88789287436867,301.2547593856479,225.52038464560383
953,144.0,142.0,14.0,109.0,188.0,39.0,187.0,315.0,224.0
954,144.1850650725396,138.56277647972624,14.01353545767423,105.83107695667249,166.1816220095115,37.432390975680114,198.77046167271118,319.8927282666292,225.31828016388496
955,146.2410391590025,135.5776708580785,12.903127422687257,95.94220536306293,140.8178993300602,35.84446118679755,214.02219208143137,317.06371052212785,228.41105070872163
956,149.05922097718428,132.48676176716944,10.957672877232714,81.12402354488111,113.5633538755147,34.17173391407027,229.71310117234046,308.5364377948552,231.7019597996307
957,151.53090924488075,128.73212783911157,8.466068803504232,63.167169827836815,86.07250755974377,32.349732438216286,242.80109889161835,296.33440111317014,233.61465560173298
958,152.54740267988743,123.75584770601756,5.71721218369545,43.86228253763986,59.99988229661598,30.313980039953528,250.24409518544485,282.48109150543206,232.57278628014916
959,151.0,117.0,3.0,25.0,37.0,28.0,249.0,269.0,227.0
960,145.7799999230142,107.9066633531715,0.6033292346115218,8.370960540627049,18.72738258376448,25.34331559907368,236.02672328146355,257.9146176252331,215.31994492640627
961,135.77870116672563,95.91791639764463,0.5,0.5,6.836551961778076,22.279450117892544,208.28217497601545,251.2484354094905,195.95626922448864
962,119.88740244892995,80.47583776553202,0.5,0.5,2.982030047909422,18.743926837174563,162.72426502983555,251.02494438113138,167.3326210593679
963,96.99740248742286,61.02250608894629,0.5,0.5,8.818338756027185,14.672269037637726,96.31090338910379,259.26763556851483,127.87264859616478
964,66.00000000000001,36.99999999999999,0.5,0.5,26.0,10.0,6.000000000000021,278.0,76.0
