day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
663,,,,,,,,,,
664,,,,,,,,,,
665,,,,,,,,,,
666,16.0,29.0,19.0,15.0,7.0,,12.0,16.0,16.285714285714285,6.77530529974568
667,,,,,,,,,,
668,,,,,,,,,,
669,,,,,,,,,,
670,,,,,,,,,,
671,8.0,7.0,7.0,18.0,29.0,,8.0,5.0,11.714285714285714,8.712333895390023
672,,,,,,,,,,
673,,,,,,,,,,
674,14.0,2.0,6.0,11.0,25.0,,15.0,11.0,12.0,7.302967433402215
675,,,,,,,,,,
676,,,,,,,,,,
677,,,,,,,,,,
678,,,,,,,,,,
679,20.0,41.0,14.0,8.0,2.0,,23.0,7.0,16.428571428571427,13.125765283811619
680,,,,,,,,,,
681,,,,,,,,,,
682,14.0,13.0,8.0,27.0,11.0,,10.0,12.0,13.571428571428571,6.241184258807054
683,,,,,,,,,,
684,,,,,,,,,,
685,,,,,,,,,,
686,12.0,3.0,17.0,0.0,20.0,,4.0,9.0,9.285714285714286,7.476948702830715
687,,,,,,,,,,
688,,,,,,,,,,
689,40.0,9.0,17.0,30.0,7.0,,4.0,16.0,17.571428571428573,13.100345324419797
690,,,,,,,,,,
691,,,,,,,,,,
692,14.0,7.0,7.0,6.0,14.0,,17.0,10.0,10.714285714285714,4.3094580368566735
693,,,,,,,,,,
694,,,,,,,,,,
695,17.0,29.0,2.0,6.0,6.0,,9.0,2.0,10.142857142857142,9.754120008635178
696,,,,,,,,,,
697,,,,,,,,,,
698,,,,,,,,,,
699,8.0,5.0,20.0,3.0,17.0,,14.0,8.0,10.714285714285714,6.369570517030844
700,,,,,,,,,,
701,,,,,,,,,,
702,12.0,29.0,10.0,11.0,16.0,,19.0,17.0,16.285714285714285,6.524678426668135
703,,,,,,,,,,
704,,,,,,,,,,
705,22.0,12.0,1.0,14.0,6.0,,11.0,7.0,10.428571428571429,6.704653678780207
706,,,,,,,,,,
707,,,,,,,,,,
708,41.0,20.0,5.0,32.0,10.0,,27.0,27.0,23.142857142857142,12.509044347039083
709,,,,,,,,,,
710,30.0,15.0,16.0,18.0,15.0,,9.0,24.0,18.142857142857142,6.8660656232559525
711,,,,,,,,,,
712,,,,,,,,,,
713,,,,,,,,,,
714,41.0,14.0,6.0,9.0,10.0,,10.0,4.0,13.428571428571429,12.567910763224766
