day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
462,7.0,6.0,14.0,22.0,7.0,27.0,6.0,2.0,11.375,8.846912294289863
463,,,,,,,,,,
464,,,,,,,,,,
465,,,,,,,,,,
466,,,,,,,,,,
467,,,,,,,,,,
468,,,,,,,,,,
469,2.0,18.0,12.0,20.0,3.0,8.0,10.0,7.0,10.0,6.48074069840786
470,,,,,,,,,,
471,,,,,,,,,,
472,,,,,,,,,,
473,,,,,,,,,,
474,,,,,,,,,,
475,,,,,,,,,,
476,3.0,4.0,1.0,11.0,10.0,22.0,9.0,5.0,8.125,6.642665127793212
477,,,,,,,,,,
478,,,,,,,,,,
479,,,,,,,,,,
480,,,,,,,,,,
481,,,,,,,,,,
482,,,,,,,,,,
483,11.0,5.0,9.0,14.0,4.0,12.0,7.0,22.0,10.5,5.7817446699565895
484,,,,,,,,,,
485,,,,,,,,,,
486,,,,,,,,,,
487,,,,,,,,,,
488,,,,,,,,,,
489,8.0,11.0,25.0,9.0,5.0,4.0,3.0,27.0,11.5,9.350324669687755
490,,,,,,,,,,
491,,,,,,,,,,
492,,,,,,,,,,
493,,,,,,,,,,
494,,,,,,,,,,
495,,,,,,,,,,
496,4.0,12.0,9.0,16.0,5.0,4.0,8.0,7.0,8.125,4.189698250300543
497,,,,,,,,,,
498,,,,,,,,,,
499,,,,,,,,,,
500,,,,,,,,,,
501,,,,,,,,,,
502,,,,,,,,,,
503,2.0,9.0,9.0,9.0,4.0,4.0,14.0,12.0,7.875,4.189698250300543
504,,,,,,,,,,
505,,,,,,,,,,
506,,,,,,,,,,
507,,,,,,,,,,
508,,,,,,,,,,
509,,,,,,,,,,
510,,,,,,,,,,
511,4.0,14.0,1.0,4.0,7.0,2.0,6.0,6.0,5.5,4.0
512,,,,,,,,,,
513,,,,,,,,,,
514,,,,,,,,,,
515,,,,,,,,,,
516,,,,,,,,,,
517,,,,,,,,,,
518,4.0,8.0,9.0,10.0,6.0,,5.0,4.0,6.571428571428571,2.439750182371333
519,,,,,,,,,,
520,3.0,11.0,2.0,7.0,4.0,0.0,4.0,12.0,5.375,4.274091382136927
521,,,,,,,,,,
522,,,,,,,,,,
523,,,,,,,,,,
524,2.0,6.0,3.0,5.0,0.0,10.0,5.0,9.0,5.0,3.3806170189140663
525,,,,,,,,,,
526,,,,,,,,,,
527,,,,,,,,,,
528,,,,,,,,,,
529,,,,,,,,,,
530,,,,,,,,,,
531,5.0,14.0,2.0,5.0,3.0,,5.0,17.0,7.285714285714286,5.794085654478071
532,,,,,,,,,,
533,,,,,,,,,,
534,,,,,,,,,,
535,,,,,,,,,,
536,,,,,,,,,,
537,,,,,,,,,,
538,,,,,,,,,,
539,,,,,,,,,,
540,,,,,,,,,,
541,8.0,19.0,5.0,23.0,3.0,,9.0,12.0,11.285714285714286,7.319250547113999
542,,,,,,,,,,
543,,,,,,,,,,
544,,,,,,,,,,
545,,,,,,,,,,
546,9.0,23.0,2.0,8.0,3.0,,1.0,15.0,8.714285714285714,7.973169292786187
547,,,,,,,,,,
548,,,,,,,,,,
549,,,,,,,,,,
550,,,,,,,,,,
551,,,,,,,,,,
552,,,,,,,,,,
553,,,,,,,,,,
554,,,,,,,,,,
555,8.0,21.0,3.0,9.0,7.0,,14.0,14.0,10.857142857142858,5.9281411203561225
556,,,,,,,,,,
557,,,,,,,,,,
558,,,,,,,,,,
559,8.0,7.0,3.0,33.0,1.0,,5.0,18.0,10.714285714285714,11.235572759681423
560,,,,,,,,,,
561,,,,,,,,,,
562,,,,,,,,,,
563,,,,,,,,,,
564,,,,,,,,,,
565,,,,,,,,,,
566,20.0,9.0,91.0,33.0,9.0,,11.0,10.0,26.142857142857142,29.913366975476432
567,,,,,,,,,,
568,,,,,,,,,,
569,,,,,,,,,,
570,,,,,,,,,,
571,,,,,,,,,,
572,,,,,,,,,,
573,30.0,17.0,10.0,12.0,7.0,,5.0,22.0,14.714285714285714,8.90157824422699
574,,,,,,,,,,
575,,,,,,,,,,
576,30.0,17.0,11.0,14.0,3.0,,3.0,15.0,13.285714285714286,9.250482612892617
577,,,,,,,,,,
578,,,,,,,,,,
579,,,,,,,,,,
580,31.0,10.0,8.0,12.0,11.0,,1.0,11.0,12.0,9.16515138991168
581,,,,,,,,,,
582,,,,,,,,,,
583,,,,,,,,,,
584,,,,,,,,,,
585,,,,,,,,,,
586,,,,,,,,,,
587,3.0,10.0,13.0,6.0,14.0,,1.0,2.0,7.0,5.354126134736337
588,,,,,,,,,,
589,,,,,,,,,,
590,,,,,,,,,,
591,,,,,,,,,,
592,,,,,,,,,,
593,,,,,,,,,,
594,26.0,5.0,2.0,10.0,8.0,,5.0,5.0,8.714285714285714,8.035634920242991
595,,,,,,,,,,
596,,,,,,,,,,
597,,,,,,,,,,
598,18.0,12.0,18.0,9.0,4.0,,9.0,7.0,11.0,5.354126134736337
599,,,,,,,,,,
600,,,,,,,,,,
601,,,,,,,,,,
602,,,,,,,,,,
603,14.0,12.0,7.0,5.0,7.0,,8.0,12.0,9.285714285714286,3.352326839390103
604,,,,,,,,,,
605,,,,,,,,,,
606,,,,,,,,,,
607,,,,,,,,,,
608,25.0,5.0,12.0,12.0,3.0,,2.0,6.0,9.285714285714286,7.994045402971008
609,,,,,,,,,,
610,,,,,,,,,,
611,,,,,,,,,,
612,,,,,,,,,,
613,,,,,,,,,,
614,,,,,,,,,,
615,22.0,1.0,6.0,11.0,4.0,,3.0,6.0,7.571428571428571,7.091242083423346
616,,,,,,,,,,
617,,,,,,,,,,
618,,,,,,,,,,
619,25.0,16.0,3.0,10.0,4.0,,4.0,17.0,11.285714285714286,8.360906763309941
620,,,,,,,,,,
621,,,,,,,,,,
622,,,,,,,,,,
623,,,,,,,,,,
624,26.0,3.0,8.0,9.0,5.0,,5.0,10.0,9.428571428571429,7.721337165222589
625,,,,,,,,,,
626,,,,,,,,,,
627,,,,,,,,,,
628,,,,,,,,,,
629,14.0,3.0,12.0,10.0,1.0,,12.0,19.0,10.142857142857142,6.25642526870234
630,,,,,,,,,,
631,,,,,,,,,,
632,,,,,,,,,,
633,9.0,3.0,5.0,4.0,6.0,,7.0,5.0,5.571428571428571,1.9880595947760098
634,,,,,,,,,,
635,,,,,,,,,,
636,,,,,,,,,,
637,,,,,,,,,,
638,11.0,3.0,7.0,12.0,8.0,,9.0,17.0,9.571428571428571,4.391550328268399
639,,,,,,,,,,
640,15.0,1.0,5.0,20.0,4.0,,5.0,12.0,8.857142857142858,6.914443130833011
641,,,,,,,,,,
642,,,,,,,,,,
643,11.0,6.0,8.0,17.0,7.0,,7.0,17.0,10.428571428571429,4.7559486560567095
644,,,,,,,,,,
645,,,,,,,,,,
646,9.0,23.0,7.0,17.0,4.0,,10.0,21.0,13.0,7.32575365861197
647,,,,,,,,,,
648,,,,,,,,,,
649,,,,,,,,,,
650,17.0,8.0,4.0,11.0,2.0,,11.0,12.0,9.285714285714286,5.089672082242814
651,,,,,,,,,,
652,20.0,15.0,10.0,10.0,4.0,,7.0,9.0,10.714285714285714,5.282495802626057
653,,,,,,,,,,
654,15.0,15.0,3.0,9.0,10.0,,10.0,16.0,11.142857142857142,4.59813626840888
655,,,,,,,,,,
656,,,,,,,,,,
657,22.0,0.0,6.0,10.0,6.0,,12.0,9.0,9.285714285714286,6.799859942535232
658,,,,,,,,,,
659,,,,,,,,,,
660,8.0,20.0,11.0,10.0,8.0,,5.0,14.0,10.857142857142858,4.913538149119954
661,,,,,,,,,,
662,,,,,,,,,,
663,,,,,,,,,,
664,,,,,,,,,,
665,,,,,,,,,,
666,10.0,17.0,13.0,9.0,10.0,,2.0,3.0,9.142857142857142,5.27347359996462
667,,,,,,,,,,
668,,,,,,,,,,
669,,,,,,,,,,
670,,,,,,,,,,
671,14.0,38.0,5.0,7.0,4.0,,8.0,12.0,12.571428571428571,11.77365905821328
672,,,,,,,,,,
673,,,,,,,,,,
674,13.0,11.0,6.0,6.0,5.0,,2.0,9.0,7.428571428571429,3.779644730092272
675,,,,,,,,,,
676,,,,,,,,,,
677,,,,,,,,,,
678,,,,,,,,,,
679,20.0,4.0,7.0,15.0,22.0,,11.0,7.0,12.285714285714286,6.921326600064608
680,,,,,,,,,,
681,,,,,,,,,,
682,8.0,2.0,6.0,4.0,13.0,,1.0,6.0,5.714285714285714,4.029651999626672
683,,,,,,,,,,
684,,,,,,,,,,
685,,,,,,,,,,
686,21.0,9.0,5.0,8.0,11.0,,11.0,7.0,10.285714285714286,5.1869800370506445
687,,,,,,,,,,
688,,,,,,,,,,
689,6.0,13.0,5.0,16.0,2.0,,13.0,12.0,9.571428571428571,5.19156825558337
690,,,,,,,,,,
