day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
544,,,,,,,,,,
545,,,,,,,,,,
546,4.0,22.0,13.0,4.0,37.0,,4.0,0.0,12.0,13.30413469565007
547,,,,,,,,,,
548,,,,,,,,,,
549,,,,,,,,,,
550,,,,,,,,,,
551,,,,,,,,,,
552,,,,,,,,,,
553,,,,,,,,,,
554,,,,,,,,,,
555,112.0,6.0,7.0,6.0,20.0,,4.0,15.0,24.285714285714285,39.1097357261773
556,,,,,,,,,,
557,,,,,,,,,,
558,,,,,,,,,,
559,20.0,5.0,10.0,8.0,18.0,,6.0,9.0,10.857142857142858,5.843188953205018
560,,,,,,,,,,
561,,,,,,,,,,
562,,,,,,,,,,
563,,,,,,,,,,
564,,,,,,,,,,
565,,,,,,,,,,
566,48.0,7.0,32.0,1.0,21.0,,22.0,14.0,20.714285714285715,15.787276371752515
567,,,,,,,,,,
568,,,,,,,,,,
569,,,,,,,,,,
570,,,,,,,,,,
571,,,,,,,,,,
572,,,,,,,,,,
573,24.0,7.0,5.0,21.0,30.0,,14.0,5.0,15.142857142857142,10.05698051817031
574,,,,,,,,,,
575,,,,,,,,,,
576,39.0,17.0,20.0,7.0,10.0,,8.0,13.0,16.285714285714285,11.071198154284321
577,,,,,,,,,,
578,,,,,,,,,,
579,,,,,,,,,,
580,90.0,2.0,13.0,6.0,8.0,,4.0,17.0,20.0,31.29962726082639
581,,,,,,,,,,
582,,,,,,,,,,
583,,,,,,,,,,
584,,,,,,,,,,
585,,,,,,,,,,
586,,,,,,,,,,
587,18.0,1.0,9.0,5.0,29.0,,17.0,27.0,15.142857142857142,10.683766056164705
588,,,,,,,,,,
589,,,,,,,,,,
590,,,,,,,,,,
591,,,,,,,,,,
592,,,,,,,,,,
593,,,,,,,,,,
594,42.0,0.0,1.0,28.0,9.0,,4.0,25.0,15.571428571428571,16.195237395163872
595,,,,,,,,,,
596,,,,,,,,,,
597,,,,,,,,,,
598,38.0,0.0,10.0,12.0,4.0,,9.0,42.0,16.428571428571427,16.631868434395685
599,,,,,,,,,,
600,,,,,,,,,,
601,,,,,,,,,,
602,,,,,,,,,,
603,23.0,23.0,14.0,20.0,37.0,,7.0,40.0,23.428571428571427,11.759494644146674
604,,,,,,,,,,
605,,,,,,,,,,
606,,,,,,,,,,
607,,,,,,,,,,
608,22.0,0.0,24.0,22.0,17.0,,8.0,23.0,16.571428571428573,9.162553189607193
609,,,,,,,,,,
610,,,,,,,,,,
611,,,,,,,,,,
612,,,,,,,,,,
613,,,,,,,,,,
614,,,,,,,,,,
615,20.0,3.0,25.0,4.0,15.0,,8.0,2.0,11.0,9.092121131323903
616,,,,,,,,,,
617,,,,,,,,,,
618,,,,,,,,,,
619,26.0,16.0,26.0,19.0,28.0,,7.0,46.0,24.0,12.151817422372122
620,,,,,,,,,,
621,,,,,,,,,,
622,,,,,,,,,,
623,,,,,,,,,,
624,49.0,24.0,52.0,3.0,29.0,,21.0,38.0,30.857142857142858,17.08243319347463
625,,,,,,,,,,
626,,,,,,,,,,
627,,,,,,,,,,
628,,,,,,,,,,
629,8.0,5.0,12.0,15.0,14.0,,5.0,30.0,12.714285714285714,8.635475005547093
630,,,,,,,,,,
631,,,,,,,,,,
632,,,,,,,,,,
633,12.0,4.0,17.0,4.0,23.0,,13.0,18.0,13.0,7.118052168020874
634,,,,,,,,,,
635,,,,,,,,,,
636,,,,,,,,,,
637,,,,,,,,,,
638,14.0,13.0,18.0,9.0,14.0,,7.0,32.0,15.285714285714286,8.19988385515888
639,,,,,,,,,,
640,12.0,2.0,10.0,12.0,12.0,,10.0,27.0,12.142857142857142,7.448234050846581
641,,,,,,,,,,
642,,,,,,,,,,
643,10.0,7.0,15.0,10.0,11.0,,6.0,6.0,9.285714285714286,3.251373336211726
644,,,,,,,,,,
645,,,,,,,,,,
646,13.0,5.0,9.0,18.0,17.0,,13.0,12.0,12.428571428571429,4.466808810815721
647,,,,,,,,,,
648,,,,,,,,,,
649,,,,,,,,,,
650,9.0,6.0,18.0,16.0,5.0,,9.0,12.0,10.714285714285714,4.8892496259407645
651,,,,,,,,,,
652,6.0,6.0,18.0,2.0,15.0,,4.0,4.0,7.857142857142857,6.12178000880385
653,,,,,,,,,,
654,9.0,16.0,5.0,4.0,7.0,,9.0,17.0,9.571428571428571,5.094347941825426
655,,,,,,,,,,
656,,,,,,,,,,
657,20.0,9.0,7.0,25.0,15.0,,8.0,15.0,14.142857142857142,6.693991620066746
658,,,,,,,,,,
659,,,,,,,,,,
660,19.0,17.0,18.0,28.0,17.0,,10.0,13.0,17.428571428571427,5.623081683476386
661,,,,,,,,,,
662,,,,,,,,,,
663,,,,,,,,,,
664,,,,,,,,,,
665,,,,,,,,,,
666,13.0,18.0,17.0,10.0,6.0,,5.0,7.0,10.857142857142858,5.27347359996462
667,,,,,,,,,,
668,,,,,,,,,,
669,,,,,,,,,,
670,,,,,,,,,,
671,32.0,21.0,5.0,21.0,10.0,,25.0,21.0,19.285714285714285,9.068522219088138
672,,,,,,,,,,
673,,,,,,,,,,
674,9.0,12.0,17.0,8.0,12.0,,17.0,15.0,12.857142857142858,3.6253078686998625
675,,,,,,,,,,
676,,,,,,,,,,
677,,,,,,,,,,
678,,,,,,,,,,
679,27.0,12.0,12.0,24.0,27.0,,3.0,24.0,18.428571428571427,9.396047801374484
680,,,,,,,,,,
681,,,,,,,,,,
682,16.0,12.0,11.0,5.0,29.0,,14.0,8.0,13.571428571428571,7.7213371652225895
683,,,,,,,,,,
684,,,,,,,,,,
685,,,,,,,,,,
686,13.0,11.0,8.0,6.0,16.0,,19.0,18.0,13.0,4.96655480858378
687,,,,,,,,,,
688,,,,,,,,,,
689,10.0,15.0,17.0,27.0,30.0,,23.0,25.0,21.0,7.187952884282608
690,,,,,,,,,,
691,,,,,,,,,,
692,13.0,3.0,12.0,5.0,15.0,,23.0,32.0,14.714285714285714,10.078265156832725
693,,,,,,,,,,
694,,,,,,,,,,
695,3.0,10.0,11.0,45.0,22.0,,6.0,16.0,16.142857142857142,14.182484166846693
696,,,,,,,,,,
697,,,,,,,,,,
698,,,,,,,,,,
699,9.0,13.0,25.0,12.0,11.0,,19.0,22.0,15.857142857142858,6.121780008803851
700,,,,,,,,,,
701,,,,,,,,,,
702,5.0,6.0,7.0,9.0,13.0,,19.0,20.0,11.285714285714286,6.183695920571712
703,,,,,,,,,,
704,,,,,,,,,,
705,15.0,6.0,16.0,19.0,22.0,,15.0,12.0,15.0,5.0990195135927845
706,,,,,,,,,,
707,,,,,,,,,,
708,21.0,14.0,12.0,9.0,37.0,,16.0,6.0,16.428571428571427,10.277112805600979
709,,,,,,,,,,
710,7.0,18.0,8.0,8.0,21.0,,7.0,14.0,11.857142857142858,5.814595756329395
711,,,,,,,,,,
712,,,,,,,,,,
713,,,,,,,,,,
714,18.0,5.0,14.0,6.0,13.0,,26.0,9.0,13.0,7.3484692283495345
715,,,,,,,,,,
716,,,,,,,,,,
