day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
481,,,,,,,,,,
482,,,,,,,,,,
483,0.0,39.0,15.0,11.0,3.0,3.0,6.0,2.0,9.875,12.78880648960533
484,,,,,,,,,,
485,,,,,,,,,,
486,,,,,,,,,,
487,,,,,,,,,,
488,,,,,,,,,,
489,0.0,12.0,1.0,1.0,5.0,4.0,3.0,0.0,3.25,3.9910614413425693
490,,,,,,,,,,
491,,,,,,,,,,
492,,,,,,,,,,
493,,,,,,,,,,
494,,,,,,,,,,
495,,,,,,,,,,
496,0.0,41.0,1.0,12.0,0.0,13.0,2.0,11.0,10.0,13.732131246511905
497,,,,,,,,,,
498,,,,,,,,,,
499,,,,,,,,,,
500,,,,,,,,,,
501,,,,,,,,,,
502,,,,,,,,,,
503,3.0,51.0,4.0,1.0,3.0,5.0,1.0,5.0,9.125,16.99106908265129
504,,,,,,,,,,
505,,,,,,,,,,
506,,,,,,,,,,
507,,,,,,,,,,
508,,,,,,,,,,
509,,,,,,,,,,
510,,,,,,,,,,
511,1.0,7.0,4.0,27.0,0.0,1.0,0.0,18.0,7.25,9.996427933445599
512,,,,,,,,,,
513,,,,,,,,,,
514,,,,,,,,,,
515,,,,,,,,,,
516,,,,,,,,,,
517,,,,,,,,,,
518,15.0,3.0,4.0,2.0,4.0,,12.0,1.0,5.857142857142857,5.398412465054624
519,,,,,,,,,,
520,5.0,4.0,2.0,0.0,2.0,10.0,8.0,4.0,4.375,3.2923070504261465
521,,,,,,,,,,
522,,,,,,,,,,
523,,,,,,,,,,
524,6.0,19.0,2.0,7.0,1.0,2.0,14.0,5.0,7.0,6.369570517030843
525,,,,,,,,,,
526,,,,,,,,,,
527,,,,,,,,,,
528,,,,,,,,,,
529,,,,,,,,,,
530,,,,,,,,,,
531,2.0,22.0,1.0,0.0,0.0,,6.0,1.0,4.571428571428571,7.955231881329059
532,,,,,,,,,,
533,,,,,,,,,,
534,,,,,,,,,,
535,,,,,,,,,,
536,,,,,,,,,,
537,,,,,,,,,,
538,,,,,,,,,,
539,,,,,,,,,,
540,,,,,,,,,,
541,0.0,1.0,2.0,1.0,0.0,,0.0,0.0,0.5714285714285714,0.7867957924694432
542,,,,,,,,,,
543,,,,,,,,,,
544,,,,,,,,,,
545,,,,,,,,,,
546,2.0,1.0,1.0,4.0,0.0,,0.0,3.0,1.5714285714285714,1.511857892036909
547,,,,,,,,,,
548,,,,,,,,,,
549,,,,,,,,,,
550,,,,,,,,,,
551,,,,,,,,,,
552,,,,,,,,,,
553,,,,,,,,,,
554,,,,,,,,,,
555,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.2857142857142857,0.48795003647426655
556,,,,,,,,,,
557,,,,,,,,,,
558,,,,,,,,,,
559,1.0,6.0,4.0,1.0,1.0,,0.0,0.0,1.8571428571428572,2.2677868380553634
560,,,,,,,,,,
561,,,,,,,,,,
562,,,,,,,,,,
563,,,,,,,,,,
564,,,,,,,,,,
565,,,,,,,,,,
566,8.0,7.0,2.0,0.0,2.0,,3.0,0.0,3.142857142857143,3.184785258515422
567,,,,,,,,,,
568,,,,,,,,,,
569,,,,,,,,,,
570,,,,,,,,,,
571,,,,,,,,,,
572,,,,,,,,,,
573,3.0,0.0,1.0,1.0,0.0,,2.0,2.0,1.2857142857142858,1.1126972805283737
574,,,,,,,,,,
575,,,,,,,,,,
576,2.0,5.0,0.0,3.0,0.0,,1.0,3.0,2.0,1.8257418583505538
577,,,,,,,,,,
578,,,,,,,,,,
579,,,,,,,,,,
580,8.0,3.0,2.0,0.0,3.0,,1.0,2.0,2.7142857142857144,2.563479777846623
581,,,,,,,,,,
582,,,,,,,,,,
583,,,,,,,,,,
584,,,,,,,,,,
585,,,,,,,,,,
586,,,,,,,,,,
587,34.0,17.0,2.0,7.0,0.0,,2.0,1.0,9.0,12.489995996796797
588,,,,,,,,,,
589,,,,,,,,,,
590,,,,,,,,,,
591,,,,,,,,,,
592,,,,,,,,,,
593,,,,,,,,,,
594,3.0,14.0,6.0,18.0,0.0,,5.0,5.0,7.285714285714286,6.369570517030844
595,,,,,,,,,,
596,,,,,,,,,,
597,,,,,,,,,,
598,1.0,11.0,5.0,5.0,0.0,,6.0,4.0,4.571428571428571,3.59894164336975
599,,,,,,,,,,
600,,,,,,,,,,
601,,,,,,,,,,
602,,,,,,,,,,
603,1.0,44.0,3.0,27.0,1.0,,4.0,1.0,11.571428571428571,17.10611141139469
604,,,,,,,,,,
605,,,,,,,,,,
606,,,,,,,,,,
607,,,,,,,,,,
608,0.0,13.0,4.0,4.0,1.0,,5.0,10.0,5.285714285714286,4.680252333449759
609,,,,,,,,,,
610,,,,,,,,,,
611,,,,,,,,,,
612,,,,,,,,,,
613,,,,,,,,,,
614,,,,,,,,,,
615,2.0,17.0,4.0,2.0,0.0,,10.0,1.0,5.142857142857143,6.1759903774906535
616,,,,,,,,,,
617,,,,,,,,,,
618,,,,,,,,,,
619,0.0,26.0,3.0,11.0,3.0,,1.0,11.0,7.857142857142857,9.172941575244941
620,,,,,,,,,,
621,,,,,,,,,,
622,,,,,,,,,,
623,,,,,,,,,,
624,4.0,24.0,2.0,30.0,3.0,,8.0,1.0,10.285714285714286,11.757469763435298
625,,,,,,,,,,
626,,,,,,,,,,
627,,,,,,,,,,
628,,,,,,,,,,
629,6.0,72.0,0.0,13.0,7.0,,2.0,0.0,14.285714285714286,25.86319318848239
630,,,,,,,,,,
631,,,,,,,,,,
632,,,,,,,,,,
633,53.0,69.0,2.0,6.0,4.0,,2.0,1.0,19.571428571428573,28.72198427950933
634,,,,,,,,,,
635,,,,,,,,,,
636,,,,,,,,,,
637,,,,,,,,,,
638,1.0,55.0,1.0,14.0,1.0,,10.0,2.0,12.0,19.6638416050035
639,,,,,,,,,,
640,1.0,35.0,1.0,23.0,0.0,,10.0,8.0,11.142857142857142,13.234154946306814
641,,,,,,,,,,
642,,,,,,,,,,
643,1.0,41.0,2.0,37.0,6.0,,3.0,2.0,13.142857142857142,17.771030465606763
644,,,,,,,,,,
645,,,,,,,,,,
646,3.0,0.0,1.0,24.0,0.0,,3.0,2.0,4.714285714285714,8.596787882968957
647,,,,,,,,,,
648,,,,,,,,,,
649,,,,,,,,,,
650,2.0,7.0,1.0,1.0,8.0,,2.0,1.0,3.142857142857143,3.023715784073818
651,,,,,,,,,,
652,6.0,4.0,1.0,12.0,1.0,,3.0,0.0,3.857142857142857,4.140393356054125
