day,mouse_0,mouse_1,mouse_2,mouse_3,mouse_4,mouse_5,mouse_6,mouse_7,mean,std
580,5.0,7.0,8.0,23.0,6.0,,1.0,10.0,8.571428571428571,6.948792289723034
581,,,,,,,,,,
582,,,,,,,,,,
583,,,,,,,,,,
584,,,,,,,,,,
585,,,,,,,,,,
586,,,,,,,,,,
587,14.0,12.0,1.0,12.0,9.0,,1.0,2.0,7.285714285714286,5.765248931147313
588,,,,,,,,,,
589,,,,,,,,,,
590,,,,,,,,,,
591,,,,,,,,,,
592,,,,,,,,,,
593,,,,,,,,,,
594,22.0,2.0,6.0,12.0,40.0,,8.0,7.0,13.857142857142858,13.14570362550152
595,,,,,,,,,,
596,,,,,,,,,,
597,,,,,,,,,,
598,20.0,1.0,12.0,2.0,16.0,,1.0,4.0,8.0,7.895146188218008
599,,,,,,,,,,
600,,,,,,,,,,
601,,,,,,,,,,
602,,,,,,,,,,
603,24.0,15.0,2.0,0.0,39.0,,3.0,16.0,14.142857142857142,14.088157809883821
604,,,,,,,,,,
605,,,,,,,,,,
606,,,,,,,,,,
607,,,,,,,,,,
608,24.0,1.0,4.0,0.0,9.0,,6.0,2.0,6.571428571428571,8.28366148626606
609,,,,,,,,,,
610,,,,,,,,,,
611,,,,,,,,,,
612,,,,,,,,,,
613,,,,,,,,,,
614,,,,,,,,,,
615,20.0,1.0,11.0,0.0,35.0,,4.0,2.0,10.428571428571429,12.946777499402993
616,,,,,,,,,,
617,,,,,,,,,,
618,,,,,,,,,,
619,22.0,3.0,37.0,2.0,26.0,,7.0,4.0,14.428571428571429,13.842653200129217
620,,,,,,,,,,
621,,,,,,,,,,
622,,,,,,,,,,
623,,,,,,,,,,
624,44.0,3.0,43.0,0.0,21.0,,5.0,15.0,18.714285714285715,18.40936614619748
625,,,,,,,,,,
626,,,,,,,,,,
627,,,,,,,,,,
628,,,,,,,,,,
629,21.0,4.0,8.0,3.0,11.0,,2.0,4.0,7.571428571428571,6.704653678780207
630,,,,,,,,,,
631,,,,,,,,,,
632,,,,,,,,,,
